game_id,date,home_team,away_team,matchup,home_won,home_score,away_score,margin,total_points,h_wins,h_losses,h_win_pct,h_l10_wins,h_l10_pct,h_l5_wins,h_l5_pct,h_streak,h_home_win_pct,h_away_win_pct,h_avg_pts_scored,h_avg_pts_allowed,h_net_rating_proxy,h_l10_avg_scored,h_l10_avg_allowed,h_l10_net,h_rest_days,h_b2b,h_three_in_four,h_close_win_pct,h_blowout_wins,h_blowout_losses,h_avg_margin,h_games_played,a_wins,a_losses,a_win_pct,a_l10_wins,a_l10_pct,a_l5_wins,a_l5_pct,a_streak,a_home_win_pct,a_away_win_pct,a_avg_pts_scored,a_avg_pts_allowed,a_net_rating_proxy,a_l10_avg_scored,a_l10_avg_allowed,a_l10_net,a_rest_days,a_b2b,a_three_in_four,a_close_win_pct,a_blowout_wins,a_blowout_losses,a_avg_margin,a_games_played,diff_win_pct,diff_l10_pct,diff_net_rating,diff_l10_net,diff_streak,diff_rest_days,diff_close_win_pct,home_b2b,away_b2b,both_b2b,home_3in4,away_3in4,h_avg_height_inches,h_max_height_inches,h_tallest_shortest_gap,h_total_blocks,h_avg_age,h_roster_size_played,a_avg_height_inches,a_max_height_inches,a_tallest_shortest_gap,a_total_blocks,a_avg_age,a_roster_size_played,diff_avg_height,diff_blocks,diff_avg_age,h_opp_is_good,a_opp_is_good,h_opp_strength,a_opp_strength,diff_opp_strength,h_win_rate_vs_good,h_win_rate_vs_bad,a_win_rate_vs_good,a_win_rate_vs_bad,h_margin_vs_good,h_margin_vs_bad,a_margin_vs_good,a_margin_vs_bad,diff_wr_vs_good,diff_wr_vs_bad,diff_margin_vs_good,diff_margin_vs_bad,h_form_momentum,a_form_momentum,diff_form_momentum,h_l5_momentum,a_l5_momentum,diff_l5_momentum,h_scoring_trend,a_scoring_trend,h_defense_trend,a_defense_trend,diff_scoring_trend,diff_defense_trend,h_blowout_rate,a_blowout_rate,h_blowout_loss_rate,a_blowout_loss_rate,diff_blowout_rate,h_home_away_split,a_home_away_split,h_venue_edge
18447025,2025-11-17,DEN,CHI,CHI @ DEN,0,127,130,-3,257,10,2,0.833,9,0.9,5,1.0,7,1.0,0.667,124.4,111.2,13.2,122.9,108.7,14.2,1,0,0,0.0,4,0,13.2,12,6,6,0.5,4,0.4,0,0.0,-5,0.833,0.167,121.0,121.5,-0.5,122.7,124.9,-2.2,0,1,0,0.6,0,1,-0.5,12,0.333,0.5,13.7,16.4,12,1,-0.6,0,1,0,0,0,79.1,83,9,5,0.0,10,78.0,81,9,4,0.0,11,1.1,1,0.0,1,1,0.5,0.833,-0.33299999999999996,0.8333333333333334,1.0,0.42857142857142855,0.5,13.166666666666666,17.0,-1.8571428571428572,0.75,0.4047619047619048,0.5,15.023809523809524,16.25,1.0,-1.7000000000000002,2.7,0.16700000000000004,-0.5,0.667,-1.5,1.7000000000000028,2.5,-3.4000000000000057,-3.200000000000003,5.900000000000006,0.3333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.33299999999999996,0.6659999999999999,0.833
18447024,2025-11-17,NOP,OKC,OKC @ NOP,0,109,126,-17,235,2,11,0.154,2,0.2,0,0.0,-5,0.167,0.143,108.2,121.5,-13.3,107.9,121.0,-13.1,0,1,0,0.5,0,5,-13.3,13,12,1,0.923,9,0.9,5,1.0,5,1.0,0.875,121.3,104.8,16.5,121.8,103.4,18.4,1,0,0,0.0,7,0,16.5,13,-0.769,-0.7,-29.8,-31.5,-10,-1,0.5,1,0,0,0,0,78.6,83,11,4,0.0,10,79.1,85,10,6,0.0,10,-0.5,-2,0.0,1,0,0.923,0.154,0.769,0.0,0.6666666666666666,0.8,1.0,-15.666666666666666,-8.666666666666666,17.4,17.285714285714285,-0.8,-0.33333333333333337,-33.06666666666666,-25.95238095238095,0.20000000000000107,1.8999999999999986,-1.6999999999999975,-0.154,0.07699999999999996,-0.23099999999999996,-0.29999999999999716,0.5,0.5,1.3999999999999915,-0.7999999999999972,-0.8999999999999915,0.0,0.5384615384615384,0.38461538461538464,0.0,-0.5384615384615384,0.02400000000000002,0.125,-0.708
18447022,2025-11-17,TOR,CHA,CHA @ TOR,1,110,108,2,218,8,5,0.615,7,0.7,4,0.8,3,0.5,0.667,120.5,115.7,4.8,118.4,112.5,5.9,1,0,0,0.0,3,2,4.8,13,4,9,0.308,2,0.2,1,0.2,-2,0.429,0.167,117.2,120.5,-3.3,112.7,121.1,-8.4,1,0,0,0.0,3,4,-3.3,13,0.307,0.5,8.1,14.3,5,0,0.0,0,0,0,0,0,78.8,84,11,7,0.0,9,79.0,85,10,9,0.0,10,-0.2,-2,0.0,0,1,0.308,0.615,-0.307,0.5555555555555556,0.6666666666666666,0.25,0.25,2.7777777777777777,6.0,-6.0,-3.5,0.3055555555555556,0.41666666666666663,8.777777777777779,9.5,1.1000000000000005,-5.1000000000000005,6.200000000000001,0.18500000000000005,-0.10799999999999998,0.29300000000000004,-2.0999999999999943,-4.5,3.200000000000003,-0.5999999999999943,2.4000000000000057,3.799999999999997,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,-0.16700000000000004,0.262,0.33299999999999996
18447018,2025-11-17,CLE,MIL,MIL @ CLE,1,118,106,12,224,9,5,0.643,6,0.6,3,0.6,1,0.714,0.571,121.1,116.9,4.3,122.0,118.5,3.5,1,0,0,0.5,2,1,4.3,14,8,6,0.571,5,0.5,2,0.4,-1,0.625,0.5,118.4,118.8,-0.4,116.9,119.8,-2.9,1,0,0,0.5,1,2,-0.4,14,0.072,0.1,4.7,6.4,2,0,0.0,0,0,0,0,0,78.5,83,10,5,0.0,10,78.5,83,9,1,0.0,10,0.0,4,0.0,1,1,0.571,0.643,-0.07200000000000006,0.75,0.6,0.5714285714285714,0.5,6.25,3.6,0.8571428571428571,-4.0,0.1785714285714286,0.09999999999999998,5.392857142857143,7.6,-0.7999999999999998,-2.5,1.7000000000000002,-0.04300000000000004,-0.17099999999999993,0.1279999999999999,0.9000000000000057,-1.5,-1.5999999999999943,-1.0,2.4000000000000057,-0.5999999999999943,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14300000000000002,0.125,0.21399999999999997
18447020,2025-11-17,PHI,LAC,LAC @ PHI,1,110,108,2,218,7,5,0.583,5,0.5,2,0.4,-1,0.667,0.5,119.2,116.6,2.7,118.9,116.2,2.7,2,0,0,0.571,1,0,2.7,12,4,9,0.308,2,0.2,1,0.2,-1,0.375,0.2,112.0,116.8,-4.8,110.5,118.0,-7.5,0,1,0,0.25,1,3,-4.8,13,0.275,0.3,7.5,10.2,0,2,0.321,0,1,0,0,0,78.3,83,9,4,0.0,9,79.0,85,13,3,0.0,10,-0.7,1,0.0,0,1,0.308,0.583,-0.27499999999999997,0.3333333333333333,0.8,0.2857142857142857,0.4,-1.8333333333333333,8.4,-3.142857142857143,-3.8,0.047619047619047616,0.4,1.3095238095238095,12.2,0.0,-2.7,2.7,-0.18299999999999994,-0.10799999999999998,-0.07499999999999996,-0.29999999999999716,-1.5,0.3999999999999915,-1.2000000000000028,1.2000000000000028,1.5999999999999943,0.08333333333333333,0.07692307692307693,0.0,0.23076923076923078,0.006410256410256401,0.16700000000000004,0.175,0.467
18447019,2025-11-17,DET,IND,IND @ DET,1,127,112,15,239,11,2,0.846,9,0.9,5,1.0,9,0.875,0.8,118.2,112.2,6.0,119.1,111.9,7.2,2,0,0,0.75,2,1,6.0,13,1,12,0.077,1,0.1,0,0.0,-7,0.167,0.0,108.7,123.2,-14.5,106.5,121.8,-15.3,1,0,0,0.25,0,7,-14.5,13,0.769,0.8,20.5,22.5,16,1,0.5,0,0,0,0,0,78.6,82,7,8,0.0,10,78.7,85,12,5,0.0,10,-0.1,3,0.0,0,1,0.077,0.846,-0.769,0.75,1.0,0.14285714285714285,0.0,0.5,10.857142857142858,-13.714285714285714,-17.2,0.6071428571428572,1.0,14.214285714285714,28.057142857142857,1.2000000000000002,-0.8000000000000007,2.000000000000001,0.15400000000000003,-0.077,0.23100000000000004,0.8999999999999915,-2.200000000000003,0.29999999999999716,1.4000000000000057,3.0999999999999943,-1.1000000000000085,0.15384615384615385,0.0,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.07499999999999996,0.167,0.875
18447021,2025-11-17,MIA,NYK,NYK @ MIA,1,115,113,2,228,7,6,0.538,5,0.5,3,0.6,-2,0.833,0.286,125.3,122.2,3.2,124.7,124.2,0.5,2,0,0,0.75,3,0,3.2,13,8,4,0.667,6,0.6,4,0.8,1,0.889,0.0,122.1,115.2,6.8,124.1,117.7,6.4,2,0,0,0.0,3,1,6.8,12,-0.129,-0.1,-3.6,-5.9,-3,0,0.75,0,0,0,0,0,77.5,84,12,4,0.0,9,78.3,84,10,7,0.0,8,-0.8,-3,0.0,1,1,0.667,0.538,0.129,0.5454545454545454,0.5,0.5,0.8,2.4545454545454546,0.0,2.5,11.8,0.045454545454545414,-0.30000000000000004,-0.045454545454545414,-11.8,-2.7,-0.39999999999999947,-2.3000000000000007,0.061999999999999944,0.133,-0.07100000000000006,-0.5999999999999943,2.0,-2.0,-2.5,-2.5999999999999943,0.5,0.23076923076923078,0.25,0.0,0.08333333333333333,-0.019230769230769218,0.5469999999999999,0.889,0.833
18447026,2025-11-18,ORL,GSW,GSW @ ORL,1,121,113,8,234,7,7,0.5,6,0.6,3,0.6,-1,0.571,0.429,115.5,114.0,1.5,116.3,111.8,4.5,1,0,0,0.4,3,2,1.5,14,8,6,0.571,5,0.5,4,0.8,3,1.0,0.333,115.4,114.4,1.1,113.1,113.4,-0.3,1,0,0,0.5,3,3,1.1,14,-0.071,0.1,0.4,4.8,-4,0,-0.1,0,0,0,0,0,79.5,83,11,3,0.0,9,77.1,84,10,3,0.0,10,2.4,0,0.0,1,1,0.571,0.5,0.07099999999999995,0.42857142857142855,0.5,0.5714285714285714,0.5,-1.5714285714285714,4.666666666666667,-3.0,5.0,-0.14285714285714285,0.0,1.4285714285714286,-0.33333333333333304,3.0,-1.4000000000000001,4.4,0.09999999999999998,0.2290000000000001,-0.12900000000000011,0.7999999999999972,-2.3000000000000114,2.200000000000003,1.0,3.1000000000000085,1.2000000000000028,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.0,0.14199999999999996,0.667,0.23799999999999993
18447027,2025-11-18,BKN,BOS,BOS @ BKN,0,99,113,-14,212,2,11,0.154,2,0.2,1,0.2,1,0.0,0.286,110.5,121.9,-11.5,108.8,120.0,-11.2,1,0,0,0.0,1,6,-11.5,13,7,7,0.5,6,0.6,3,0.6,2,0.571,0.429,113.8,109.2,4.6,114.7,109.8,4.9,1,0,0,0.5,4,1,4.6,14,-0.346,-0.4,-16.1,-16.1,-1,0,-0.5,0,0,0,0,0,80.3,83,6,2,0.0,10,77.9,84,11,5,0.0,11,2.4,-3,0.0,1,0,0.5,0.154,0.346,0.0,0.4,0.3333333333333333,0.7142857142857143,-17.428571428571427,-1.6,-4.0,12.714285714285714,-0.3333333333333333,-0.3142857142857143,-13.428571428571427,-14.314285714285713,0.3000000000000007,0.3000000000000007,0.0,0.04600000000000001,0.09999999999999998,-0.053999999999999965,-1.7000000000000028,0.9000000000000057,1.9000000000000057,-0.5999999999999943,-2.6000000000000085,2.5,0.07692307692307693,0.2857142857142857,0.46153846153846156,0.07142857142857142,-0.20879120879120877,-0.286,0.14199999999999996,-0.429
18447028,2025-11-18,ATL,DET,DET @ ATL,0,112,120,-8,232,9,5,0.643,8,0.8,5,1.0,5,0.4,0.778,117.6,114.0,3.6,119.4,110.6,8.8,1,0,0,0.8,4,2,3.6,14,12,2,0.857,10,1.0,5,1.0,10,0.889,0.8,118.8,112.1,6.6,122.3,111.5,10.8,0,1,0,0.75,3,1,6.6,14,-0.214,-0.2,-3.0,-2.0,-5,1,0.05,0,1,0,0,0,79.4,83,8,5,0.0,8,78.7,82,7,4,0.0,10,0.7,1,0.0,1,1,0.857,0.643,0.21399999999999997,0.42857142857142855,1.0,0.75,1.0,-2.2857142857142856,14.333333333333334,0.5,11.375,-0.32142857142857145,0.0,-2.7857142857142856,2.958333333333334,5.200000000000001,4.200000000000001,1.0,0.357,0.14300000000000002,0.21399999999999997,1.8000000000000114,3.5,3.4000000000000057,0.5999999999999943,-1.6999999999999886,2.8000000000000114,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,-0.378,0.08899999999999997,-0.4
18447029,2025-11-18,SAS,MEM,MEM @ SAS,1,111,101,10,212,9,4,0.692,6,0.6,3,0.6,1,0.75,0.6,118.8,112.1,6.7,118.1,114.2,3.9,1,0,0,0.4,2,0,6.7,13,4,10,0.286,2,0.2,1,0.2,-4,0.375,0.167,111.9,119.8,-7.9,107.8,117.5,-9.7,2,0,0,0.5,1,3,-7.9,14,0.406,0.4,14.6,13.6,5,-1,-0.1,0,0,0,0,0,79.0,85,10,3,0.0,11,79.8,87,12,4,0.0,10,-0.8,-1,0.0,0,1,0.286,0.692,-0.40599999999999997,0.6,0.7142857142857143,0.0,0.5,3.6,5.142857142857143,-10.857142857142858,-6.833333333333333,0.6,0.2142857142857143,14.457142857142857,11.976190476190476,-2.8000000000000003,-1.799999999999999,-1.0000000000000013,-0.09199999999999997,-0.08599999999999997,-0.006000000000000005,-0.7000000000000028,-4.1000000000000085,-2.1000000000000085,2.299999999999997,3.4000000000000057,-4.400000000000006,0.15384615384615385,0.07142857142857142,0.0,0.21428571428571427,0.08241758241758243,0.15000000000000002,0.208,0.583
18447030,2025-11-18,LAL,UTA,UTA @ LAL,1,140,126,14,266,10,3,0.769,8,0.8,3,0.6,2,0.75,0.778,116.8,114.1,2.8,115.6,113.1,2.5,2,0,0,1.0,2,2,2.8,13,5,8,0.385,3,0.3,2,0.4,1,0.571,0.167,118.9,123.7,-4.8,117.5,126.1,-8.6,1,0,0,0.6,2,3,-4.8,13,0.384,0.5,7.6,11.1,1,1,0.4,0,0,0,0,0,79.6,84,10,1,0.0,9,80.1,85,9,2,0.0,10,-0.5,-1,0.0,0,1,0.385,0.769,-0.384,0.875,0.5,0.16666666666666666,0.5,3.5,-2.5,-11.166666666666666,-2.6666666666666665,0.7083333333333334,0.0,14.666666666666666,0.16666666666666652,-0.2999999999999998,-3.8,3.5,-0.16900000000000004,0.015000000000000013,-0.18400000000000005,-1.2000000000000028,-1.4000000000000057,1.0,-2.3999999999999915,0.20000000000000284,3.3999999999999915,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,-0.028000000000000025,0.4039999999999999,0.583
18447031,2025-11-18,POR,PHX,PHX @ POR,0,110,127,-17,237,6,7,0.462,5,0.5,1,0.2,-2,0.6,0.375,121.5,122.2,-0.6,122.0,123.7,-1.7,1,0,0,0.429,1,1,-0.6,13,8,6,0.571,7,0.7,4,0.8,-1,0.75,0.333,118.8,114.4,4.4,119.6,108.5,11.1,1,0,0,0.25,3,2,4.4,14,-0.109,-0.2,-5.0,-12.8,-1,0,0.179,0,0,0,0,0,79.5,86,11,6,0.0,11,78.6,85,12,3,0.0,11,0.9,3,0.0,1,0,0.571,0.462,0.10899999999999993,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.7142857142857143,-0.4444444444444444,0.0,2.6666666666666665,6.0,0.22222222222222227,-0.380952380952381,-3.1111111111111107,-6.0,-1.1,6.699999999999999,-7.799999999999999,-0.262,0.2290000000000001,-0.4910000000000001,0.5,0.7999999999999972,-1.5,5.900000000000006,-0.29999999999999716,-7.400000000000006,0.07692307692307693,0.21428571428571427,0.07692307692307693,0.14285714285714285,-0.13736263736263735,0.22499999999999998,0.417,0.26699999999999996
18447038,2025-11-19,OKC,SAC,SAC @ OKC,1,113,99,14,212,13,1,0.929,9,0.9,5,1.0,6,1.0,0.889,121.6,105.1,16.5,123.7,104.2,19.5,1,0,0,0.0,8,0,16.5,14,3,11,0.214,2,0.2,0,0.0,-6,0.286,0.143,112.9,124.4,-11.4,113.9,128.3,-14.4,2,0,0,0.75,0,3,-11.4,14,0.715,0.7,27.9,33.9,12,-1,-0.75,0,0,0,0,0,78.7,85,10,10,0.0,10,77.7,85,12,0,0.0,10,1.0,10,0.0,0,1,0.214,0.929,-0.7150000000000001,0.8,1.0,0.23076923076923078,0.5,17.4,17.25,-12.0,0.0,0.5692307692307692,0.5,29.4,17.25,3.0,-3.0,6.0,0.07099999999999995,-0.214,0.2849999999999999,2.1000000000000085,1.0,0.8999999999999915,-3.9000000000000057,1.1000000000000085,4.799999999999997,0.5714285714285714,0.0,0.0,0.21428571428571427,0.5714285714285714,0.11099999999999999,0.143,0.857
18447039,2025-11-19,DAL,NYK,NYK @ DAL,0,111,113,-2,224,4,11,0.267,2,0.2,1,0.2,-1,0.3,0.2,110.3,117.2,-6.9,111.5,118.1,-6.6,1,0,0,0.5,0,2,-6.9,15,8,5,0.615,6,0.6,3,0.6,-1,0.889,0.0,121.4,115.2,6.2,124.7,117.7,7.0,1,0,0,0.0,3,1,6.2,13,-0.348,-0.4,-13.1,-13.6,0,0,0.5,0,0,0,0,0,78.0,85,12,5,0.0,10,78.2,84,10,9,0.0,9,-0.2,-4,0.0,1,0,0.615,0.267,0.348,0.25,0.3333333333333333,0.42857142857142855,0.8,-5.875,-4.0,1.8571428571428572,11.8,-0.17857142857142855,-0.46666666666666673,-7.732142857142858,-15.8,0.3000000000000007,0.7999999999999998,-0.4999999999999991,-0.067,-0.015000000000000013,-0.05199999999999999,1.2000000000000028,3.299999999999997,-0.8999999999999915,-2.5,-2.0999999999999943,1.6000000000000085,0.0,0.23076923076923078,0.13333333333333333,0.07692307692307693,-0.23076923076923078,0.09999999999999998,0.889,0.3
18447040,2025-11-19,POR,CHI,CHI @ POR,0,121,122,-1,243,6,8,0.429,4,0.4,1,0.2,-3,0.5,0.375,120.7,122.5,-1.8,120.8,125.6,-4.8,0,1,0,0.429,1,2,-1.8,14,7,6,0.538,4,0.4,1,0.2,1,0.833,0.286,121.7,121.9,-0.2,122.9,125.3,-2.4,1,0,0,0.667,0,1,-0.2,13,-0.109,0.0,-1.6,-2.4,-4,-1,-0.238,1,0,0,0,0,80.1,86,11,5,0.0,9,77.9,81,9,9,0.0,12,2.2,-4,0.0,1,0,0.538,0.429,0.10900000000000004,0.5,0.3333333333333333,0.5,0.5,-2.1,0.0,-1.25,0.75,0.0,-0.16666666666666669,-0.8500000000000001,-0.75,-3.0,-2.1999999999999997,-0.8000000000000003,-0.22899999999999998,-0.338,0.10900000000000004,0.09999999999999432,1.2000000000000028,-3.0999999999999943,-3.3999999999999915,-1.1000000000000085,0.29999999999999716,0.07142857142857142,0.0,0.14285714285714285,0.07692307692307693,0.07142857142857142,0.125,0.5469999999999999,0.21400000000000002
18447037,2025-11-19,NOP,DEN,DEN @ NOP,0,118,125,-7,243,2,12,0.143,2,0.2,0,0.0,-6,0.143,0.143,108.3,121.9,-13.6,110.0,121.4,-11.4,1,0,0,0.5,0,6,-13.6,14,10,3,0.769,8,0.8,4,0.8,-1,0.857,0.667,124.6,112.7,11.9,122.9,110.3,12.6,1,0,0,0.0,4,0,11.9,13,-0.626,-0.6,-25.5,-24.0,-5,0,0.5,0,0,0,0,0,78.5,83,11,5,0.0,11,79.5,83,7,1,0.0,9,-1.0,4,0.0,1,0,0.769,0.143,0.626,0.0,0.6666666666666666,0.7142857142857143,1.0,-15.8,-8.666666666666666,10.857142857142858,17.0,-0.7142857142857143,-0.33333333333333337,-26.65714285714286,-25.666666666666664,2.1999999999999993,0.6999999999999993,1.5,-0.143,0.031000000000000028,-0.17400000000000002,1.7000000000000028,-1.6999999999999886,0.5,2.4000000000000057,3.3999999999999915,-1.9000000000000057,0.0,0.3076923076923077,0.42857142857142855,0.0,-0.3076923076923077,0.0,0.18999999999999995,-0.524
18447033,2025-11-19,IND,CHA,CHA @ IND,1,127,118,9,245,1,13,0.071,1,0.1,0,0.0,-8,0.167,0.0,108.9,123.4,-14.5,107.2,123.8,-16.6,1,0,0,0.25,0,8,-14.5,14,4,10,0.286,2,0.2,1,0.2,-3,0.429,0.143,116.5,119.7,-3.2,111.8,117.7,-5.9,1,0,0,0.0,3,4,-3.2,14,-0.215,-0.1,-11.3,-10.7,-5,0,0.25,0,0,0,0,0,78.8,85,12,8,0.0,9,79.2,85,10,2,0.0,9,-0.4,6,0.0,0,0,0.286,0.071,0.21499999999999997,0.125,0.0,0.2222222222222222,0.25,-13.875,-17.2,-5.555555555555555,-3.5,-0.09722222222222221,-0.25,-8.319444444444445,-13.7,-2.1000000000000014,-2.7,0.5999999999999988,-0.071,-0.08599999999999997,0.014999999999999972,-1.7000000000000028,-4.700000000000003,-0.3999999999999915,2.0,3.0,-2.3999999999999915,0.0,0.21428571428571427,0.5714285714285714,0.2857142857142857,-0.21428571428571427,0.167,0.28600000000000003,0.02400000000000002
18447035,2025-11-19,PHI,TOR,TOR @ PHI,0,112,121,-9,233,8,5,0.615,5,0.5,3,0.6,1,0.714,0.5,118.5,115.9,2.6,116.3,114.6,1.7,1,0,0,0.625,1,0,2.6,13,9,5,0.643,8,0.8,4,0.8,4,0.6,0.667,119.8,115.1,4.6,119.1,111.2,7.9,1,0,0,1.0,3,2,4.6,14,-0.028,-0.3,-2.0,-6.2,-3,0,-0.375,0,0,0,0,0,78.0,83,9,6,0.0,9,78.5,84,11,2,0.0,9,-0.5,4,0.0,1,1,0.643,0.615,0.028000000000000025,0.3333333333333333,0.8333333333333334,0.5555555555555556,0.75,-1.8333333333333333,7.333333333333333,2.7777777777777777,5.0,-0.22222222222222227,0.08333333333333337,-4.611111111111111,2.333333333333333,-0.9000000000000001,3.3000000000000007,-4.200000000000001,-0.015000000000000013,0.15700000000000003,-0.17200000000000004,-2.200000000000003,-0.7000000000000028,1.3000000000000114,3.8999999999999915,-1.5,-2.59999999999998,0.07692307692307693,0.21428571428571427,0.0,0.14285714285714285,-0.13736263736263735,0.21399999999999997,-0.06700000000000006,0.04699999999999993
18447034,2025-11-19,MIA,GSW,GSW @ MIA,1,110,96,14,206,8,6,0.571,5,0.5,3,0.6,1,0.857,0.286,124.6,121.5,3.1,121.8,123.8,-2.0,1,0,0,0.8,3,0,3.1,14,8,7,0.533,5,0.5,3,0.6,-1,1.0,0.3,115.3,114.8,0.5,113.4,113.5,-0.1,0,1,0,0.5,3,3,0.5,15,0.038,0.0,2.6,-1.9,2,1,0.3,0,1,0,0,0,77.4,84,12,3,0.0,9,77.3,84,10,5,0.0,9,0.1,-2,0.0,1,1,0.533,0.571,-0.03799999999999992,0.5833333333333334,0.5,0.5,0.5,2.4166666666666665,0.0,-3.625,5.0,0.08333333333333337,0.0,6.041666666666666,-5.0,-5.1,-0.6,-4.5,0.029000000000000026,0.06699999999999995,-0.03799999999999992,-2.799999999999997,-1.8999999999999915,-2.299999999999997,1.2999999999999972,-0.9000000000000057,-3.5999999999999943,0.21428571428571427,0.2,0.0,0.2,0.014285714285714263,0.571,0.7,0.5569999999999999
18447032,2025-11-19,CLE,HOU,HOU @ CLE,0,104,114,-10,218,10,5,0.667,7,0.7,3,0.6,2,0.75,0.571,120.9,116.1,4.8,123.3,116.6,6.7,1,0,0,0.5,2,1,4.8,15,9,2,0.818,9,0.9,4,0.8,4,0.833,0.8,124.8,112.2,12.6,126.2,111.9,14.3,2,0,0,0.5,6,0,12.6,11,-0.151,-0.2,-7.8,-7.6,-2,-1,0.0,0,0,0,0,0,78.5,83,10,5,0.0,9,80.3,83,11,4,0.0,9,-1.8,1,0.0,1,1,0.818,0.667,0.1509999999999999,0.7777777777777778,0.6,0.8,1.0,6.888888888888889,3.6,10.2,18.4,-0.022222222222222254,-0.4,-3.31111111111111,-14.799999999999999,1.9000000000000004,1.700000000000001,0.1999999999999993,-0.06700000000000006,-0.017999999999999905,-0.049000000000000155,2.3999999999999915,1.4000000000000057,-0.5,0.29999999999999716,0.9999999999999858,-0.7999999999999972,0.13333333333333333,0.5454545454545454,0.06666666666666667,0.0,-0.4121212121212121,0.17900000000000005,0.03299999999999992,-0.050000000000000044
18447036,2025-11-19,MIN,WAS,WAS @ MIN,1,120,109,11,229,9,5,0.643,7,0.7,4,0.8,1,0.571,0.714,120.6,114.4,6.2,123.3,112.3,11.0,1,0,0,0.667,5,2,6.2,14,1,12,0.077,0,0.0,0,0.0,-11,0.0,0.143,112.8,129.6,-16.8,111.7,130.6,-18.9,2,0,0,0.0,0,8,-16.8,13,0.566,0.7,23.0,29.9,12,-1,0.667,0,0,0,0,0,78.2,85,12,4,0.0,9,79.0,84,9,6,0.0,10,-0.8,-2,0.0,0,1,0.077,0.643,-0.5660000000000001,0.0,1.0,0.0,0.2,-12.0,18.625,-18.0,-15.8,0.0,0.8,6.0,34.425,4.8,-2.099999999999998,6.899999999999998,0.15700000000000003,-0.077,0.23400000000000004,2.700000000000003,-1.0999999999999943,2.1000000000000085,-1.0,3.799999999999997,3.1000000000000085,0.35714285714285715,0.0,0.14285714285714285,0.6153846153846154,0.35714285714285715,-0.14300000000000002,-0.143,0.42799999999999994
18447041,2025-11-20,ORL,LAC,LAC @ ORL,1,129,101,28,230,8,7,0.533,7,0.7,4,0.8,1,0.625,0.429,115.9,113.9,1.9,116.8,109.6,7.2,1,0,0,0.4,3,2,1.9,15,4,10,0.286,2,0.2,1,0.2,-2,0.375,0.167,111.7,116.3,-4.6,113.4,119.2,-5.8,2,0,0,0.2,1,3,-4.6,14,0.247,0.5,6.5,13.0,3,-1,0.2,0,0,0,0,0,79.8,83,11,4,0.0,12,78.7,85,13,6,0.0,13,1.1,-2,0.0,0,1,0.286,0.533,-0.24700000000000005,0.5,0.5,0.25,0.4,-0.375,4.666666666666667,-3.0,-3.8,0.25,0.09999999999999998,2.625,8.466666666666667,5.300000000000001,-1.2000000000000002,6.500000000000001,0.267,-0.08599999999999997,0.353,0.8999999999999915,1.7000000000000028,4.300000000000011,-2.9000000000000057,-0.8000000000000114,7.200000000000017,0.2,0.07142857142857142,0.13333333333333333,0.21428571428571427,0.1285714285714286,0.196,0.208,0.45799999999999996
18447042,2025-11-20,MEM,SAC,SAC @ MEM,1,137,96,41,233,4,11,0.267,1,0.1,0,0.0,-5,0.375,0.143,111.1,119.2,-8.1,106.5,117.3,-10.8,1,0,0,0.5,1,3,-8.1,15,3,12,0.2,2,0.2,0,0.0,-7,0.286,0.125,112.0,123.6,-11.6,112.5,127.0,-14.5,0,1,0,0.75,0,3,-11.6,15,0.067,-0.1,3.5,3.7,2,1,-0.25,0,1,0,0,0,79.5,87,12,3,0.0,12,78.3,85,12,5,0.0,11,1.2,-2,0.0,0,0,0.2,0.267,-0.067,0.0,0.5,0.21428571428571427,0.5,-10.75,-6.833333333333333,-12.142857142857142,0.0,-0.21428571428571427,0.0,1.3928571428571423,-6.833333333333333,-2.700000000000001,-2.9000000000000004,0.1999999999999993,-0.267,-0.2,-0.067,-4.599999999999994,0.5,1.9000000000000057,-3.4000000000000057,-5.099999999999994,5.300000000000011,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.232,0.16099999999999998,0.25
